practice_name,canonical_code,postcode,street_address,telephone,email,website_url,nhs_profile_url,latitude,longitude,accepting_new_patients,country,nation,source_type,ods_primary_role_id,ods_primary_role_description,ods_active_roles,ods_org_link,last_change_date,registered_patient_count,registered_patient_count_source,registered_patient_count_source_url,registered_patient_count_snapshot,google_maps_query
MEADOWS PRACTICE,S21384,KY5 9QZ,"THE HEALTH CENTRE, DAVID STREET, LOCHGELLY",01592 782783,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S21384,2022-10-10,5145,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,MEADOWS PRACTICE KY5 9QZ
THE GLENWOOD PRACTICE,S20630,KY6 1HL,"GLENWOOD HEALTH CENTRE, NAPIER ROAD, GLENROTHES",01592 765001,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S20630,2022-08-18,6255,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE GLENWOOD PRACTICE KY6 1HL
THE LOMOND PRACTICE,S20606,KY6 1HL,"NAPIER ROAD, GLENROTHES",01592 765039,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S20606,2023-01-16,10472,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE LOMOND PRACTICE KY6 1HL
LESLIE MEDICAL PRACTICE,S21153,KY6 3LQ,"ANDERSON DRIVE, LESLIE, GLENROTHES",01592 620222,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S21153,2023-01-16,6723,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,LESLIE MEDICAL PRACTICE KY6 3LQ
COS LANE SURGERY,S20659,KY7 4AQ,"COS LANE, GLENROTHES",01592 752100,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S20659,2023-01-16,9297,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,COS LANE SURGERY KY7 4AQ
ROTHES MEDICAL PRACTICE,S20663,KY7 4RH,"PITTEUCHAR HEALTH CENTRE, GLAMIS CENTRE, GLENROTHES",01592 771177,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S20663,2022-08-18,8710,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,ROTHES MEDICAL PRACTICE KY7 4RH
COVID-19,S21948,KY7 5TG,"GLENROTHES HOSPITAL, 1 LODGE RISE, GLENROTHES",01592 748648,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO72",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S21948,2022-08-18,,,,,COVID-19 KY7 5TG
MARKINCH MEDICAL PRACTICE,S21454,KY7 6ER,"19 HIGH STREET, MARKINCH, GLENROTHES",01592 610640,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S21454,2023-01-16,6109,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,MARKINCH MEDICAL PRACTICE KY7 6ER
NORTH GLEN MEDICAL PRACTICE,S20611,KY7 6SX,"1 HUNTSMAN'S COURT, GLENROTHES, GLENROTHES",01592 620062,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S20611,2023-01-16,8850,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,NORTH GLEN MEDICAL PRACTICE KY7 6SX
MUIREDGE SURGERY,S20108,KY8 1HJ,"MERLIN CRESCENT, BUCKHAVEN, LEVEN",01592 713299,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S20108,2023-01-16,9097,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,MUIREDGE SURGERY KY8 1HJ
AIRLIE MEDICAL PRACTICE,S21524,KY8 3RS,"AJAX WAY, METHIL, LEVEN",01333 426083,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S21524,2023-01-16,10683,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,AIRLIE MEDICAL PRACTICE KY8 3RS
SCOONIE MEDICAL PRACTICE,S21261,KY8 4ET,"HEALTH CENTRE, VICTORIA ROAD, LEVEN",01333 432588,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S21261,2023-05-16,12680,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,SCOONIE MEDICAL PRACTICE KY8 4ET
FIFE COMMUNITY CARDIAC & DIABETES SERVICE,S24970,KY8 5RG,"CAMERON HOUSE, CAMERON BRIDGE, LEVEN",01383 565166,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO72",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S24970,2022-11-18,,,,,FIFE COMMUNITY CARDIAC & DIABETES SERVICE KY8 5RG
NHSF TEST PRACTICE,S24005,KY8 5RG,"CAMERON HOUSE, CAMERON BRIDGE, LEVEN",01383 565141,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO72",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S24005,2023-05-16,,,,,NHSF TEST PRACTICE KY8 5RG
PODIATRY SERVICE,S22391,KY8 5RG,"CAMERON HOUSE, CAMERON BRIDGE, LEVEN",01383 627164,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO72",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S22391,2022-08-18,,,,,PODIATRY SERVICE KY8 5RG
CLYDE PRACTICE,S62690,ML1 1TB,"MOTHERWELL HEALTH CENTRE, 138-144 WINDMILL STREET, MOTHERWELL",01698 266525,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62690,2022-12-12,3120,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,CLYDE PRACTICE ML1 1TB
KNOWETOP MEDICAL PRACTICE,S62736,ML1 1TB,"MOTHERWELL HEALTH CENTRE, 138-144 WINDMILL STREET, MOTHERWELL",01698 263288,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62736,2022-12-12,4208,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,KNOWETOP MEDICAL PRACTICE ML1 1TB
SAME DAY CLINIC,S65912,ML1 1TB,"MOTHERWELL HEALTH CENTRE, 138-144 WINDMILL STREET, MOTHERWELL",01698 242610,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S65912,2022-12-12,,,,,SAME DAY CLINIC ML1 1TB
THE MOTHERWELL MEDICAL PRACTICE,S60213,ML1 1TB,"MOTHERWELL HEALTH CENTRE, 138-144 WINDMILL STREET, MOTHERWELL",01698 265193,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60213,2022-11-18,15170,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE MOTHERWELL MEDICAL PRACTICE ML1 1TB
GLENCAIRN MEDICAL PRACTICE,S62717,ML1 2PJ,"MODRYVALE MEDICAL CENTRE, TOLL STREET, MOTHERWELL",01698 265566,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62717,2026-01-16,9932,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,GLENCAIRN MEDICAL PRACTICE ML1 2PJ
ORCHARD MEDICAL CENTRE,S62609,ML1 3JX,"41 LADYWELL ROAD, MOTHERWELL",01698 242700,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62609,2022-12-12,12680,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,ORCHARD MEDICAL CENTRE ML1 3JX
FULLWOOD MEDICAL PRACTICE,S62045,ML1 4LT,"120 STEVENSTON STREET, NEW STEVENSTON, MOTHERWELL",01698 834488,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62045,2022-12-12,3043,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,FULLWOOD MEDICAL PRACTICE ML1 4LT
HOLYTOWN SURGERY,S62120,ML1 4TH,"43-45 MAIN STREET, HOLYTOWN, MOTHERWELL",01698 732463,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62120,2023-01-16,3910,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,HOLYTOWN SURGERY ML1 4TH
NEWARTHILL MEDICAL PRACTICE,S62115,ML1 5AG,"15 CARFIN ROAD, NEWARTHILL, MOTHERWELL",01698 732501,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62115,2022-12-12,3124,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,NEWARTHILL MEDICAL PRACTICE ML1 5AG
MACINNES MEDICAL CENTRE,S63546,ML1 5JU,"60/64 HIGH STREET, NEWARTHILL, MOTHERWELL",01698 860246,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63546,2022-12-12,9032,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,MACINNES MEDICAL CENTRE ML1 5JU
ALBA MEDICAL GROUP,S63724,ML10 6AS,"STRATHAVEN HEALTH CENTRE, THE WARD, STRATHAVEN",01357 522993,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63724,2023-01-16,18100,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,ALBA MEDICAL GROUP ML10 6AS
AVONDALE MEDICAL PRACTICE,S63739,ML10 6AS,"STRATHAVEN MEDICAL CENTRE, THE WARD, STRATHAVEN",01357 529595,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63739,2022-08-18,8726,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,AVONDALE MEDICAL PRACTICE ML10 6AS
DUNGAVEL HOUSE I R C,S60232,ML10 6RF,"DUNGAVEL HOUSE, STRATHAVEN",01698 395019,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO72",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60232,2022-11-18,,,,,DUNGAVEL HOUSE I R C ML10 6RF
GLEBE MEDICAL PRACTICE,S62632,ML11 0DB,"GLEBE MEDICAL CENTRE, ABBEYGREEN, LANARK",01555 892328,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62632,2022-10-07,6403,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,GLEBE MEDICAL PRACTICE ML11 0DB
DOUGLASDALE MEDICAL PRACTICE,S62510,ML11 0PX,"69 AYR ROAD, DOUGLAS, LANARK",01555 851226,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62510,2022-12-12,5437,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,DOUGLASDALE MEDICAL PRACTICE ML11 0PX
ALBA MEDICAL GROUP - LANARK,S63921,ML11 7DH,"WOODSTOCK ROAD, LANARK",01555 665522,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63921,2023-01-16,12338,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,ALBA MEDICAL GROUP - LANARK ML11 7DH
KINGSHILL MEDICAL PRACTICE,S62346,ML11 8AJ,"40 MANSE ROAD, FORTH, LANARK",01555 811200,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62346,2022-12-12,3002,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,KINGSHILL MEDICAL PRACTICE ML11 8AJ
MEDWYN MEDICAL PRACTICE,S63917,ML11 8HJ,"THE HEALTH CENTRE, 7 BIGGAR ROAD, LANARK",01555 840214,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63917,2024-02-19,5853,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,MEDWYN MEDICAL PRACTICE ML11 8HJ
TINTO VIEW HEALTH CENTRE,S60016,ML11 8RP,"THE STATE HOSPITAL, LAMPITS ROAD, LANARK",01555 840293,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60016,2022-12-12,,,,,TINTO VIEW HEALTH CENTRE ML11 8RP
BLACKWOOD MEDICAL PRACTICE,S62628,ML11 9RT,"125 CARLISLE ROAD, BLACKWOOD, LANARK",01555 893961,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62628,2022-12-12,3887,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,BLACKWOOD MEDICAL PRACTICE ML11 9RT
BIGGAR MEDICAL PRACTICE,S62312,ML12 6BE,"BIGGAR HEALTH CENTRE, SOUTH CROFT ROAD, BIGGAR",01899 220383,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62312,2022-12-12,8008,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,BIGGAR MEDICAL PRACTICE ML12 6BE
BRANCHALWOOD MEDICAL PRACTICE,S62967,ML2 7LP,"HOULDSWORTH CENTRE, KENILWORTH AVENUE, WISHAW",01698 372888,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62967,2022-10-07,6245,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,BRANCHALWOOD MEDICAL PRACTICE ML2 7LP
CALDER VALLEY SURGERY,S63902,ML2 7LP,"HOULDSWORTH CENTRE, KENILWORTH AVENUE, WISHAW",01698 356420,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63902,2022-12-12,2019,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,CALDER VALLEY SURGERY ML2 7LP
CLYDE VIEW MEDICAL PRACTICE,S62671,ML2 7LP,"HOULDSWORTH CENTRE, KENILWORTH AVENUE, WISHAW",01698 372201,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62671,2022-10-07,8820,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,CLYDE VIEW MEDICAL PRACTICE ML2 7LP
LOGAN PRACTICE,S62933,ML2 7LP,"HOULDSWORTH CENTRE, KENILWORTH AVENUE, WISHAW",01698 373341,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S62933,2022-10-07,17946,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,LOGAN PRACTICE ML2 7LP
MANSE ROAD MEDICAL CENTRE,S63890,ML2 9AX,"18 MANSE ROAD, NEWMAINS, WISHAW",01698 383296,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63890,2022-12-12,3896,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,MANSE ROAD MEDICAL CENTRE ML2 9AX
PRIMARY CARE OOH CENTRE,S64036,ML3 0BP,"19 DOUGLAS STREET, HAMILTON",03003 030109,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S64036,2022-08-24,,,,,PRIMARY CARE OOH CENTRE ML3 0BP
DOUGLAS STREET SURGERY,S63457,ML3 0DR,"1 DOUGLAS STREET, HAMILTON",01698 286262,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63457,2022-12-12,7837,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,DOUGLAS STREET SURGERY ML3 0DR
BURNBANK MEDICAL CENTRE,S63419,ML3 0NQ,"18 BURNBANK CENTRE, HAMILTON",01698 286555,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63419,2022-12-12,8519,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,BURNBANK MEDICAL CENTRE ML3 0NQ
OAK LODGE,S63442,ML3 7EN,"32 MILLER STREET, HAMILTON",01698 282350,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63442,2022-12-12,6939,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,OAK LODGE ML3 7EN
DTTO CLINIC,S65791,ML3 7JA,"REGENT HOUSE, 9 HIGH PATRICK STREET, HAMILTON",01698 452800,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO72",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S65791,2022-11-18,,,,,DTTO CLINIC ML3 7JA
