practice_name,canonical_code,postcode,street_address,latitude,longitude,telephone,website_url,accepting_new_patients,gtd_managed,gtd_site_name,gtd_site_url,nearby_to_gtd_anchors,nearby_anchor_count,source_search_centers,source_search_center_count,min_distance_to_gtd_anchor_miles,management_company_name,management_company_source,management_company_confidence,management_company_domain,management_company_group_size,google_review_score,google_review_count,google_review_source_note,google_review_source_url,google_maps_title,google_maps_match_score,google_recent_reviews_captured,google_review_text_file,trustpilot_score,trustpilot_review_count,trustpilot_source_url,nhs_profile_url
Dukinfield Medical Practice,P89021,SK16 4DB,"20 Concord Way, Dukinfield, Cheshire",53.4765,-2.0834,01613436382,http://dukinfieldmedicalpractice.co.uk,True,False,,,"Ashton GP Service, Droylsden Medical Practice, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",8,"Ashton GP Service, Droylsden Medical Practice, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",8,0.937,,,,,,3.3,69,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Dukinfield+Medical+Practice/@53.476482,-2.0832889,17z/data=!4m8!3m7!1s0x487bb66b72d298a7:0xb097d0342fbda19a!8m2!3d53.476482!4d-2.0832889!9m1!1b1!16s%2Fg%2F1tczpx_h?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Dukinfield Medical Practice,1.0,10,google-review-texts/P89021-dukinfield-medical-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/dukinfield-medical-practice/P89021
King Street Medical Centre,P89022,SK16 4JZ,"96-98 King Street, Dukinfield, Cheshire",53.4786,-2.09344,01613301142,http://www.kingstreetmedicalcentre.co.uk/,True,False,,,"Ashton GP Service, Droylsden Medical Practice, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",8,"Ashton GP Service, Droylsden Medical Practice, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",8,0.565,,,,,,5.0,7,Google Maps direct search,"https://www.google.com/maps/place/King+Street+Medical+Centre,+King+St,+Dukinfield+SK16+4JZ/@53.4786114,-2.0935054,17z/data=!3m1!4b1!4m6!3m5!1s0x487bb66873f85e25:0xdb5867b4da9e9ee7!8m2!3d53.4786114!4d-2.0935054!16s%2Fg%2F11cnckzm0j?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",King Street Medical Centre,1.0,,,,,,https://www.nhs.uk/services/gp-surgery/king-street-medical-centre/P89022
Town Hall Surgery,P89025,SK16 4LD,"112 King Street, Dukinfield, Cheshire",53.4784,-2.09296,01613302125,http://www.townhallsurgery.co.uk/,True,False,,,"Ashton GP Service, Droylsden Medical Practice, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",8,"Ashton GP Service, Droylsden Medical Practice, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",8,0.587,,,,,,3.2,18,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Town+Hall+Surgery/@53.4783443,-2.0929519,17z/data=!3m1!5s0x487bb6686f87b8af:0x776aa276aa2be4d9!4m8!3m7!1s0x487bb6686f8e9a21:0xb2a114a50755f328!8m2!3d53.4783443!4d-2.0929519!9m1!1b1!16s%2Fg%2F1tdq0pjx?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Town Hall Surgery,1.0,10,google-review-texts/P89025-town-hall-surgery.txt,,,,https://www.nhs.uk/services/gp-surgery/town-hall-surgery/P89025
Little Moor Surgery,P88026004,SK2 5AR,"10 Offerton Lane, Stockport, Cheshire",53.4035,-2.1367,01619839555,https://www.heatonmoormedicalgroup.co.uk/,True,False,,,,0,Stockport central supplemental search,1,,HMMG,nhs_website_domain_shared,medium,heatonmoormedicalgroup.co.uk,5,,,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/little-moor-surgery/P88026004
Manor Medical Practice,P88003,SK2 5AR,"Offerton Health Centre, 10 Offerton Lane, Offerton, Stockport, Cheshire",53.4035,-2.1367,01619839166,https://manormedical.co.uk/,True,False,,,,0,Stockport central supplemental search,1,,Manor Medical Practice,nhs_website_domain_shared,medium,manormedical.co.uk,2,,,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/manor-medical-practice/P88003
Bosden Moor Surgery,P88026005,SK2 5JL,"Fulmar Drive, Offerton, Stockport, Greater Manchester",53.391,-2.10968,01614833363,https://www.heatonmoormedicalgroup.co.uk/,True,False,,,,0,Stockport central supplemental search,1,,HMMG,nhs_website_domain_shared,medium,heatonmoormedicalgroup.co.uk,5,,,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/bosden-moor-surgery/P88026005
Bracondale Medical Centre,P88031,SK2 6EQ,"141 Buxton Road, Heaviley, Stockport, Cheshire",53.394,-2.14707,01614269050,http://bracondalemedical.co.uk,True,False,,,,0,Stockport central supplemental search,1,,,,,,,,,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/bracondale-medical-centre/P88031
Stockport Medical Group (Lowfield),P88632002,SK2 6RW,"5 Lowfield Road, Shaw Heath, Stockport, Cheshire",53.4001,-2.15642,01619835333,http://www.stockportmedicalgroup.nhs.uk,True,False,,,,0,Stockport central supplemental search,1,,,,,,,,,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/stockport-medical-group-lowfield/P88632002
Stockport Medical Group (Delamere Practice),P88632001,SK2 7NA,"257 Dialstone Lane, Great Moor, Stockport, Cheshire",53.3873,-2.12984,01619835333,http://www.stockportmedicalgroup.nhs.uk,True,False,,,,0,Stockport central supplemental search,1,,,,,,,,,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/stockport-medical-group-delamere-practice/P88632001
Caritas General Practice Partnership,P88013,SK3 0RQ,"262 Stockport Road, Cheadle Heath, Stockport",53.4004,-2.19459,01619835777,https://www.caritasgppartnership.co.uk/,True,False,,,,0,"Stockport central supplemental search, Wythenshawe supplemental search",2,,Caritas GP Partnership,nhs_website_domain_shared,medium,caritasgppartnership.co.uk,2,3.2,5,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Caritas+General+Practice+Partnership/@53.3959301,-2.1344852,17z/data=!4m8!3m7!1s0x487bb49689c31d7f:0xd81135cee2aaf1ec!8m2!3d53.3959301!4d-2.1344852!9m1!1b1!16s%2Fg%2F11hf44kry6?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Caritas General Practice Partnership,1.0,5,google-review-texts/P88013-caritas-general-practice-partnership.txt,,,,https://www.nhs.uk/services/gp-surgery/caritas-general-practice-partnership/P88013
Ellesmere Medical Centre,P88013001,SK3 0RQ,"262 Stockport Road, Cheadle Heath, Stockport, Cheshire",53.4004,-2.19459,01619835276,https://www.caritasgppartnership.co.uk/,True,False,,,,0,"Stockport central supplemental search, Wythenshawe supplemental search",2,,Caritas GP Partnership,nhs_website_domain_shared,medium,caritasgppartnership.co.uk,2,3.6,40,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Ellesmere+Medical+Centre/@53.4003814,-2.1945405,17z/data=!3m1!5s0x487bb31af5cb7829:0x564b280710af73c9!4m8!3m7!1s0x487bb31af4349c31:0x26487d7bd973c33c!8m2!3d53.4003814!4d-2.1945405!9m1!1b1!16s%2Fg%2F1tnhxwtc?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Ellesmere Medical Centre,1.0,10,google-review-texts/P88013001-ellesmere-medical-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/ellesmere-medical-centre/P88013001
Bramhall & Shaw Heath Medical Group,P88016001,SK3 8DN,"Shaw Heath Health Centre, Gilmore Street, Shaw Heath, Stockport, Cheshire",53.4003,-2.16078,01614269350,http://www.shawheathhealthcentre.co.uk/index.aspx,True,False,,,,0,Stockport central supplemental search,1,,,,,,,,,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/bramhall-and-shaw-heath-medical-group/P88016001
Cale Green Surgery,U6I7T,SK3 8JE,"20 Meyer Street, Stockport",53.3971,-2.15832,,,False,False,,,,0,Stockport central supplemental search,1,,,,,,,,,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/cale-green-surgery/U6I7T
Adswood Road Surgery,P88026006,SK3 8PN,"270 Adswood Road, Adswood, Stockport, Greater Manchester",53.3894,-2.16984,01619839770,https://www.heatonmoormedicalgroup.co.uk/,True,False,,,,0,"Stockport central supplemental search, Wythenshawe supplemental search",2,,HMMG,nhs_website_domain_shared,medium,heatonmoormedicalgroup.co.uk,5,3.2,51,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Adswood+Road+Surgery/@53.3888036,-2.1696536,17z/data=!4m8!3m7!1s0x487bb3424ded9ced:0x37d5924350975f92!8m2!3d53.3888036!4d-2.1696536!9m1!1b1!16s%2Fg%2F1tsypb1t?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Adswood Road Surgery,1.0,10,google-review-texts/P88026006-adswood-road-surgery.txt,,,,https://www.nhs.uk/services/gp-surgery/adswood-road-surgery/P88026006
Stockport Medical Group,P88632,SK3 9NX,"1-3 Avondale Road, Edgeley, Stockport, Cheshire",53.4033,-2.17675,01619835333,http://www.stockportmedicalgroup.nhs.uk,True,False,,,,0,Stockport central supplemental search,1,,,,,,,,,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/stockport-medical-group/P88632
Heaton Norris Medical Practice,P88011,SK4 1JX,"Cheviot Close, Heaton Norris, Stockport, Cheshire",53.4165,-2.16792,0161 983 1600,http://www.drmarshallandpartners.co.uk,True,False,,,,0,Stockport central supplemental search,1,,,,,,,,,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/heaton-norris-medical-practice/P88011
Heaton Mersey Med.Pract.,P88008,SK4 3BT,"460 Didsbury Road, Heaton Mersey, Stockport, Cheshire",53.4125,-2.2051,01619839400,http://www.heatonmerseymedicalpractice.co.uk/,True,False,,,,0,"Stockport central supplemental search, Wythenshawe supplemental search",2,,,,,,,3.6,48,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Heaton+Mersey+Medical+Practice/@53.4124203,-2.2049712,17z/data=!4m8!3m7!1s0x487bb300135b7d0b:0x4f00d0c376e89f4e!8m2!3d53.4124203!4d-2.2049712!9m1!1b1!16s%2Fg%2F113fbvtg8?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Heaton Mersey Medical Practice,0.5,10,google-review-texts/P88008-heaton-mersey-med-pract.txt,,,,https://www.nhs.uk/services/gp-surgery/heaton-mersey-med-pract/P88008
Eastholme Surgery now incorporated in Heaton Moor,P88026003,SK4 4NX,"32 Heaton Moor Road, Heaton Moor, Stockport, Greater Manchester",53.4248,-2.18038,01614431177,http://www.eastholmesurgery.co.uk/,True,False,,,New Bank Health Centre,1,"New Bank Health Centre, Stockport central supplemental search",2,2.631,,,,,,3.3,187,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/Heaton+Moor+Medical+Group/@53.4249397,-2.1845798,17z/data=!3m1!5s0x487bb397f50bd211:0xf2ba7a51e83e5c4b!4m12!1m2!2m1!1sEastholme+Surgery+now+incorporated+in+Heaton+Moor+SK4+4NX!3m8!1s0x487bb397f5acbb97:0x2fef0075ff7c0ebb!8m2!3d53.4249397!4d-2.1800737!9m1!1b1!15sCjlFYXN0aG9sbWUgU3VyZ2VyeSBub3cgaW5jb3Jwb3JhdGVkIGluIEhlYXRvbiBNb29yIFNLNCA0TlhaOyI5ZWFzdGhvbG1lIHN1cmdlcnkgbm93IGluY29ycG9yYXRlZCBpbiBoZWF0b24gbW9vciBzazQgNG54kgEXY29tbXVuaXR5X2hlYWx0aF9jZW50ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnhDYUZGNlRteFZNMXBUVlZWR00wNVdjRFJoTVZKSFZERmtiazFZWXhBQuABAPoBBQjTARBH!16s%2Fg%2F1tdnwg2z?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Heaton Moor Medical Group,0.333,10,google-review-texts/P88026003-eastholme-surgery-now-incorporated-in-heaton-moor.txt,,,,https://www.nhs.uk/services/gp-surgery/eastholme-surgery-now-incorporated-in-heaton-moor/P88026003
Heaton Moor Medical Group,P88026,SK4 4NX,"32 Heaton Moor Road, Stockport, Cheshire",53.4246,-2.17971,01614320671,https://www.heatonmoormedicalgroup.co.uk/,True,False,,,,0,Stockport central supplemental search,1,,HMMG,nhs_website_domain_shared,medium,heatonmoormedicalgroup.co.uk,5,,,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/heaton-moor-medical-group/P88026
Park View Group Practice,P88018,SK5 6ET,"2 Longford Road West, Reddish, Stockport, Cheshire",53.4456,-2.15821,01619839500,http://www.parkviewgrouppractice.co.uk,True,False,,,"Droylsden Medical Practice, Guide Bridge Medical Practice, New Bank Health Centre",3,"Droylsden Medical Practice, Guide Bridge Medical Practice, New Bank Health Centre, Stockport central supplemental search",4,2.147,,,,,,2.9,104,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Park+View+Group+Practice/@53.4457456,-2.1583867,17z/data=!4m8!3m7!1s0x487bb3f7ea6ebd6b:0xa251848ccc550498!8m2!3d53.4457456!4d-2.1583867!9m1!1b1!16s%2Fg%2F1tddrrjx?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Park View Group Practice,1.0,10,google-review-texts/P88018-park-view-group-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/park-view-group-practice/P88018
Family Surgery,P88005,SK5 6RN,"The Family Surgery, 306 Gorton Road, Reddish, Stockport, Cheshire",53.4459,-2.15695,01619839797,https://www.thereddishfamilypractice.nhs.uk/,True,False,,,"Droylsden Medical Practice, Guide Bridge Medical Practice, New Bank Health Centre",3,"Droylsden Medical Practice, Guide Bridge Medical Practice, New Bank Health Centre, Stockport central supplemental search",4,2.184,,,,,,2.5,61,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/The+Reddish+Family+Practice/@53.4460603,-2.1570061,17z/data=!4m8!3m7!1s0x487bb3f7e2d45d23:0x5f24da0c257df6f9!8m2!3d53.4460603!4d-2.1570061!9m1!1b1!16s%2Fg%2F1hc2gstyb?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",The Reddish Family Practice,0.5,10,google-review-texts/P88005-family-surgery.txt,,,,https://www.nhs.uk/services/gp-surgery/family-surgery/P88005
The Reddish Family Practices,P88005001,SK5 7QU,"South Reddish Medical Centre, Sandy Lane, Stockport, 0",53.4223,-2.1565,01619839797,,True,False,,,,0,Stockport central supplemental search,1,,,,,,,,,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/the-reddish-family-practices/P88005001
Brinnington Surgery,P88043,SK5 8BS,"Brinnington Road, Brinnington, Stockport, Cheshire",53.4277,-2.13235,01619833300,https://www.brinningtonsurgery.nhs.uk,True,False,,,"Guide Bridge Medical Practice, Hattersley Group Practice",2,"Guide Bridge Medical Practice, Hattersley Group Practice, Stockport central supplemental search",3,3.133,,,,,,3.9,46,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Brinnington+Health+Centre/@53.4280941,-2.1317015,17z/data=!4m8!3m7!1s0x487bb4644c780195:0x718f98fcc7e2812c!8m2!3d53.4280941!4d-2.1317015!9m1!1b1!16s%2Fg%2F1v96lbm9?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Brinnington Health Centre,1.0,,,,,,https://www.nhs.uk/services/gp-surgery/brinnington-surgery/P88043
Alvanley Family Practice,P88019,SK6 1ND,"Woodley Health Centre, Hyde Road, Woodley, Stockport, Cheshire",53.4263,-2.09965,01619835757,http://www.alvanleyfamilypractice.co.uk,True,False,,,"Guide Bridge Medical Practice, Hattersley Group Practice, The Smithy Surgery",3,"Guide Bridge Medical Practice, Hattersley Group Practice, Stockport central supplemental search, The Smithy Surgery",4,3.18,,,,,,4.1,121,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Alvanley+Family+Practice/@53.426184,-2.0996674,17z/data=!3m1!5s0x487bb5b27f83144b:0x88998c4b199e67ec!4m8!3m7!1s0x487bb5b27fdb2aed:0xa07c9b1c1a2229b!8m2!3d53.426184!4d-2.0996674!9m1!1b1!16s%2Fg%2F1hc0wtzg4?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Alvanley Family Practice,1.0,10,google-review-texts/P88019-alvanley-family-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/alvanley-family-practice/P88019
Archwood Medical Practice,P88625,SK6 1ND,"Woodley Health Centre, Hyde Road, Woodley, Stockport",53.4263,-2.09965,01619835800,http://www.archwoodmp.co.uk,True,False,,,"Guide Bridge Medical Practice, Hattersley Group Practice, The Smithy Surgery",3,"Guide Bridge Medical Practice, Hattersley Group Practice, Stockport central supplemental search, The Smithy Surgery",4,3.18,,,,,,4.7,103,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Archwood+Medical+Practice/@53.4260421,-2.0993611,17z/data=!3m1!5s0x487bb5b27f83144b:0x699b0970538ddf16!4m8!3m7!1s0x487bb5070a6a3bd9:0x1030f1f17b112cd1!8m2!3d53.4260421!4d-2.0993611!9m1!1b1!16s%2Fg%2F1ttdx_fv?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Archwood Medical Practice,1.0,10,google-review-texts/P88625-archwood-medical-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/archwood-medical-practice/P88625
Woodley Village Surgery,P88009,SK6 1ND,"Woodley Health Centre, Hyde Road, Woodley, Stockport, Cheshire",53.4262,-2.09947,01619839494,https://www.woodleyvillagesurgery.co.uk,True,False,,,"Guide Bridge Medical Practice, Hattersley Group Practice, The Smithy Surgery",3,"Guide Bridge Medical Practice, Hattersley Group Practice, Stockport central supplemental search, The Smithy Surgery",4,3.188,,,,,,4.7,217,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Woodley+Village+Surgery/@53.4262518,-2.0996624,17z/data=!3m1!5s0x487bb5b27f83144b:0x699b0970538ddf16!4m8!3m7!1s0x487bb5b274a3a59f:0xe7d028f910627298!8m2!3d53.4262518!4d-2.0996624!9m1!1b1!16s%2Fg%2F1td2ggg9?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Woodley Village Surgery,1.0,,,,,,https://www.nhs.uk/services/gp-surgery/woodley-village-surgery/P88009
Bredbury Medical Centre,P88044,SK6 2AH,"1 Auburn Avenue, Bredbury, Stockport, Cheshire",53.4229,-2.11404,01619839730,https://www.bredburymedicalcentre.nhs.uk,True,False,,,"Guide Bridge Medical Practice, Hattersley Group Practice, The Smithy Surgery",3,"Guide Bridge Medical Practice, Hattersley Group Practice, Stockport central supplemental search, The Smithy Surgery",4,3.365,,,,,,4.9,382,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Bredbury+Medical+Centre/@53.4228486,-2.1139279,17z/data=!4m8!3m7!1s0x487bb450f483c11d:0x9881dbcb2ba871f4!8m2!3d53.4228486!4d-2.1139279!9m1!1b1!16s%2Fg%2F1hc28_85m?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Bredbury Medical Centre,1.0,10,google-review-texts/P88044-bredbury-medical-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/bredbury-medical-centre/P88044
Chadsfield Medical Practice,P88017,SK6 4QR,"Chichester Road, Romiley, Stockport, Cheshire",53.415,-2.08992,01619839388,http://www.chadsfieldmedicalpractice.co.uk,True,False,,,"Hattersley Group Practice, The Smithy Surgery",2,"Hattersley Group Practice, Stockport central supplemental search, The Smithy Surgery",3,3.541,,,,,,4.5,128,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Chadsfield+Medical+Practice/@53.4150159,-2.0899408,17z/data=!4m8!3m7!1s0x487bb507f0714f87:0xd2a45658a76a5969!8m2!3d53.4150159!4d-2.0899408!9m1!1b1!16s%2Fg%2F1hc17fbzq?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Chadsfield Medical Practice,1.0,10,google-review-texts/P88017-chadsfield-medical-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/chadsfield-medical-practice/P88017
Guywood Practice,M2E0A,SK6 4QR,"Chichester Road, Romiley, Stockport",53.415,-2.08992,01619835242,https://www.guywoodpractice.co.uk,True,False,,,"Hattersley Group Practice, The Smithy Surgery",2,"Hattersley Group Practice, Stockport central supplemental search, The Smithy Surgery",3,3.541,,,,,,4.2,5,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/The+Guywood+Practice+-+Romiley+Health+Centre/@53.4151394,-2.0896788,17z/data=!4m8!3m7!1s0x487bb507f0714f87:0x509ff91e34c688e2!8m2!3d53.4151394!4d-2.0896788!9m1!1b1!16s%2Fg%2F1hc139jfx?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",The Guywood Practice - Romiley Health Centre,0.5,5,google-review-texts/M2E0A-guywood-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/guywood-practice/M2E0A
Romiley Health Centre,F8F0J,SK6 4QR,"Chichester Road, Romiley, Stockport",53.415,-2.08992,,,False,False,,,"Hattersley Group Practice, The Smithy Surgery",2,"Hattersley Group Practice, Stockport central supplemental search, The Smithy Surgery",3,3.541,,,,,,4.5,128,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/Chadsfield+Medical+Practice/@53.4150159,-2.0944469,17z/data=!4m12!1m2!2m1!1sRomiley+Health+Centre+SK6+4QR!3m8!1s0x487bb507f0714f87:0xd2a45658a76a5969!8m2!3d53.4150159!4d-2.0899408!9m1!1b1!15sCh1Sb21pbGV5IEhlYWx0aCBDZW50cmUgU0s2IDRRUlofIh1yb21pbGV5IGhlYWx0aCBjZW50cmUgc2s2IDRxcpIBBmRvY3RvcpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSaVp5MUVUbWhuUlJBQuABAPoBBAgAECg!16s%2Fg%2F1hc17fbzq?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Chadsfield Medical Practice,,10,google-review-texts/F8F0J-romiley-health-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/romiley-health-centre/F8F0J
Marple Bridge Surgery,P88002,SK6 5AA,"Town Street, Marple Bridge, Stockport, Cheshire",53.4006,-2.05331,01614272049,http://www.marplebridgesurgery.nhs.uk,True,False,,,"Hattersley Group Practice, The Smithy Surgery",2,"Hattersley Group Practice, The Smithy Surgery",2,3.589,,,,,,4.5,20,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Marple+Bridge+Surgery/@53.4003187,-2.0533175,17z/data=!4m8!3m7!1s0x487bca85cb3d3af1:0x55f6847628feb71f!8m2!3d53.4003187!4d-2.0533175!9m1!1b1!16s%2Fg%2F1tczdg4j?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Marple Bridge Surgery,1.0,10,google-review-texts/P88002-marple-bridge-surgery.txt,,,,https://www.nhs.uk/services/gp-surgery/marple-bridge-surgery/P88002
